URL,Name,Submittor(s),Submittor parties,VVD,PVV,CDA,D66,GroenLinks,SP,PvdA,ChristenUnie,PvdD,50PLUS,DENK,SGP,FvD,Krol,Van Kooten-Arissen
https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2020Z24463&did=2020D51385,voorkomen van hogere werkdruk in verpleeghuizen door inzet voor de GGD,"['Lilian Marijnissen', 'Lodewijk Asscher']","['Socialistische Partij', 'Partij van de Arbeid']",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2020Z24464&did=2020D51386,meer ruimte voor de amateursport,"['Lilian Marijnissen', 'Jesse Klaver', 'Lodewijk Asscher']","['Socialistische Partij', 'GroenLinks', 'Partij van de Arbeid']",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2020Z24465&did=2020D51387,in 2021 niet bezuinigen op de zorgbonus voor zorgverleners,"['Lilian Marijnissen', 'Jesse Klaver', 'Lodewijk Asscher', 'Femke Merel van Kooten-Arissen']","['Socialistische Partij', 'GroenLinks', 'Partij van de Arbeid', 'Van Kooten-Arissen']",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2020Z24472&did=2020D51394,het aantonen van medische redenen om geen mondkapje te dragen,['Léonie Sazias'],['50PLUS'],1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2020Z24474&did=2020D51396,PCR-tests alleen gebruiken in combinatie met klinisch onderzoek,"['Wybren van Haga', 'Thierry Baudet', 'Henk Krol']","['Forum voor Democratie', 'Forum voor Democratie', 'Krol']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2020Z24466&did=2020D51388,alternatieve maatregelen voor minder besmettingen en ic-opnames,['Lodewijk Asscher'],['Partij van de Arbeid'],0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2020Z24310&did=2020D51017,geen afbreuk doen aan het rechtsstaatmechanisme,"['Pieter Omtzigt', 'Rob Jetten', 'Stieneke van der Graaf']","['Christen-Democratisch Appèl', 'Democraten 66', 'ChristenUnie']",1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2020Z24306&did=2020D51013,niet instemmen met een voorstel dat afbreuk doet aan het onderhandelingsresultaat betreffende de rechtsstaat,['Renske Leijten'],['Socialistische Partij'],1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2020Z24300&did=2020D51007,een actieplan voor maatschappelijk verantwoord inkopen voor alle onderdelen van de centrale overheid,"['Kirsten van den Hul', 'Tom van den Nieuwenhuijzen']","['Partij van de Arbeid', 'GroenLinks']",,,,,,,,,,,,,,,
https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2020Z24308&did=2020D51015,effectieve en gerichte sancties tegen Turkije,"['Stieneke van der Graaf', 'Pieter Omtzigt', 'Renske Leijten', 'Roelof Bisschop', 'Sven Koopmans']","['ChristenUnie', 'Christen-Democratisch Appèl', 'Socialistische Partij', 'Staatkundig Gereformeerde Partij', 'Volkspartij voor Vrijheid en Democratie']",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2020Z24304&did=2020D51011,een krachtig statement tegen de provocatie van Erdogan,['Emiel van Dijk'],['Partij voor de Vrijheid'],0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2020Z24298&did=2020D51005,"een goed gerichte sectorale, sociale dialoog als criterium","['Kirsten van den Hul', 'Tom van den Nieuwenhuijzen']","['Partij van de Arbeid', 'GroenLinks']",0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2020Z24297&did=2020D51004,het betrekken van vakbonden en maatschappelijke organisaties bij de oprichting van een IMVO-steunpunt,"['Kirsten van den Hul', 'Tom van den Nieuwenhuijzen']","['Partij van de Arbeid', 'GroenLinks']",0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2020Z24303&did=2020D51010,een algemene zorgplicht voor bedrijven overeenkomstig de OESO-richtlijnen,['Joël Voordewind'],['ChristenUnie'],0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2020Z24299&did=2020D51006,het continueren van de ondersteuning van en betrokkenheid bij IMVO-convenanten,"['Kirsten van den Hul', 'Tom van den Nieuwenhuijzen']","['Partij van de Arbeid', 'GroenLinks']",1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2020Z24301&did=2020D51008,het nog in 2021 implementeren van een wet die multinationals verplicht om verantwoord te ondernemen,['Mahir Alkaya'],['Socialistische Partij'],0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2020Z24302&did=2020D51009,geen nationale verplichtende regelgeving zolang er zicht is op een Europees alternatief,['Arne Weverling'],['Volkspartij voor Vrijheid en Democratie'],,,,,,,,,,,,,,,
https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2020Z24311&did=2020D51018,maatregelen in EU-verband tegen de repressie in Belarus,"['Pieter Omtzigt', 'Rob Jetten', 'Stieneke van der Graaf']","['Christen-Democratisch Appèl', 'Democraten 66', 'ChristenUnie']",0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2020Z24309&did=2020D51016,de Europese Magnitskywetgeving ook toepassen bij ernstige corruptie,"['Pieter Omtzigt', 'Rob Jetten']","['Christen-Democratisch Appèl', 'Democraten 66']",1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2020Z24307&did=2020D51014,zich inspannen in de Minsk-groep van de OVSE voor een regeling van het conflict in Nagorno-Karabach,"['Stieneke van der Graaf', 'Joël Voordewind', 'Pieter Omtzigt', 'Roelof Bisschop']","['ChristenUnie', 'ChristenUnie', 'Christen-Democratisch Appèl', 'Staatkundig Gereformeerde Partij']",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2020Z24242&did=2020D50948,het aankaarten van inhoudelijke bezwaren en nadelen van de aanvullende derogatievoorwaarden,"['Roelof Bisschop', 'Jaco Geurts', 'Helma Lodders']","['Staatkundig Gereformeerde Partij', 'Christen-Democratisch Appèl', 'Volkspartij voor Vrijheid en Democratie']",1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2020Z24305&did=2020D51012,niet instemmen met punt 6 van de ontwerpconclusies,"['Renske Leijten', 'Stieneke van der Graaf']","['Socialistische Partij', 'ChristenUnie']",0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2020Z24292&did=2020D50999,een verbod op de verkoop van watercrassula per 1 maart 2021,['Laura Bromet'],['GroenLinks'],1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2020Z24293&did=2020D51000,criteria voor afgifte van een ontheffing voor het verjagen of doden van wolven,['Maurits von Martels'],['Christen-Democratisch Appèl'],1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2020Z24269&did=2020D50976,het houden van kippen in kooien zo snel mogelijk uitfaseren,['William Moorlag'],['Partij van de Arbeid'],0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2020Z24268&did=2020D50975,een beter verdienmodel voor kleine gezins- en familiebedrijven en afbouw van de bio-industrie,['Dion Graus'],['Partij voor de Vrijheid'],0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2020Z24275&did=2020D50982,het in beeld brengen van de optelsom van effecten van de brexit voor de visserij,['Maurits von Martels'],['Christen-Democratisch Appèl'],1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2020Z24290&did=2020D50997,de uitvoeringsagenda's voor natuurherstel per eiland,"['Laura Bromet', 'Tjeerd de Groot']","['GroenLinks', 'Democraten 66']",1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2020Z24294&did=2020D51001,het voorkómen van schade door rondzwervende wolven,['Maurits von Martels'],['Christen-Democratisch Appèl'],1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2020Z24284&did=2020D50991,het versneld aaneensluiten van de natuurgebieden in Nederland,['Frank Wassenberg'],['Partij voor de Dieren'],0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2020Z24295&did=2020D51002,de verkoop van de overwoekerende watercrassula zo spoedig mogelijk verbieden,"['William Moorlag', 'Arne Weverling']","['Partij van de Arbeid', 'Volkspartij voor Vrijheid en Democratie']",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2020Z24296&did=2020D51003,bijdragen aan het bestrijden van de watercrassula op de Wadden,['William Moorlag'],['Partij van de Arbeid'],0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2020Z24249&did=2020D50956,de oprichting van lokale landcoöperaties stimuleren,['Roelof Bisschop'],['Staatkundig Gereformeerde Partij'],1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2020Z24285&did=2020D50992,alle subsidies met negatieve invloed op de Nederlandse biodiversiteit in kaart brengen,['Frank Wassenberg'],['Partij voor de Dieren'],0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2020Z24250&did=2020D50957,een verbod op handel in dieren en het tentoonstellen van dieren via dierenbeurzen en dierenmarkten,['Frank Wassenberg'],['Partij voor de Dieren'],0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2020Z24274&did=2020D50981,afzien van het instellen van een generieke visserijvrije zone voor sportvissers rondom vismigratievoorzieningen,"['Helma Lodders', 'Arne Weverling', 'Maurits von Martels']","['Volkspartij voor Vrijheid en Democratie', 'Volkspartij voor Vrijheid en Democratie', 'Christen-Democratisch Appèl']",1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2020Z24280&did=2020D50987,geen generieke reductie van vangstrechten op het IJsselmeer en het Markermeer,['Roelof Bisschop'],['Staatkundig Gereformeerde Partij'],1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2020Z24267&did=2020D50974,een plan van aanpak tegen hittestress bij landbouwdieren,['Dion Graus'],['Partij voor de Vrijheid'],0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2020Z24279&did=2020D50986,actief verzet tegen Europese subsidies voor de promotie van visconsumptie,['Frank Wassenberg'],['Partij voor de Dieren'],0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2020Z24273&did=2020D50980,een impactanalyse van het Noordzeeakkoord,"['Helma Lodders', 'Arne Weverling']","['Volkspartij voor Vrijheid en Democratie', 'Volkspartij voor Vrijheid en Democratie']",,,,,,,,,,,,,,,
https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2020Z24244&did=2020D50950,wettelijke maximumnormen voor de melkproductie per koe,['Frank Wassenberg'],['Partij voor de Dieren'],0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2020Z24239&did=2020D50945,het voorkomen of oplossen van een puinoverschot als gevolg van de sloop van agrarische gebouwen,"['Jaco Geurts', 'Helma Lodders']","['Christen-Democratisch Appèl', 'Volkspartij voor Vrijheid en Democratie']",1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2020Z24254&did=2020D50961,het gebruik van de e-collar,['Maurits von Martels'],['Christen-Democratisch Appèl'],1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2020Z24238&did=2020D50944,een plan van aanpak om biologische productie en consumptie te stimuleren,['Frank Wassenberg'],['Partij voor de Dieren'],,,,,,,,,,,,,,,
https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2020Z24247&did=2020D50953,de Farm to Fork-strategie kritisch beoordelen,['Roelof Bisschop'],['Staatkundig Gereformeerde Partij'],1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2020Z24270&did=2020D50977,een plan van aanpak om de positie van werknemers in de Nederlandse slachtindustrie en het dierenwelzijn te versterken,['Frank Futselaar'],['Socialistische Partij'],0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2020Z24257&did=2020D50964,een harde aanpak van dierenbeulen,['Dion Graus'],['Partij voor de Vrijheid'],0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2020Z24246&did=2020D50952,de onwenselijkheid van een promotiecampagne voor varkensvlees op basisscholen,"['Frank Wassenberg', 'Lammert van Raan']","['Partij voor de Dieren', 'Partij voor de Dieren']",0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2020Z24253&did=2020D50960,veehouderij waarin het dier een positieve staat van welzijn ervaart,['Tjeerd de Groot'],['Democraten 66'],0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2020Z24289&did=2020D50996,de streefdoelen voor koraalbedekking in Caribisch Nederland medio 2021 vaststellen,"['Tjeerd de Groot', 'Laura Bromet']","['Democraten 66', 'GroenLinks']",0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2020Z24240&did=2020D50946,een verbod op sulfoxaflor voor open teelten,['Frank Wassenberg'],['Partij voor de Dieren'],,,,,,,,,,,,,,,
https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2020Z24251&did=2020D50958,voldoende capaciteit voor de taskforce hondenhandel,['Frank Wassenberg'],['Partij voor de Dieren'],,,,,,,,,,,,,,,
https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2020Z24266&did=2020D50973,het doorbreken van de vicieuze cirkel rond de toename van het aantal wilde zwijnen,['Jaco Geurts'],['Christen-Democratisch Appèl'],1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2020Z24288&did=2020D50995,"het beheren van loslopende grazers op Saba, Sint-Eustatius en Bonaire","['Tjeerd de Groot', 'Laura Bromet']","['Democraten 66', 'GroenLinks']",0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2020Z24286&did=2020D50993,het updaten van de website biodiversiteit.nl,['Frank Wassenberg'],['Partij voor de Dieren'],1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2020Z24265&did=2020D50972,een plan van aanpak voor het voorkomen van ziekte en sterfte onder bokjes,['Esther Ouwehand'],['Partij voor de Dieren'],,,,,,,,,,,,,,,
https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2020Z24287&did=2020D50994,een kwaliteitslabel Nationale Parken,['Tjeerd de Groot'],['Democraten 66'],0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2020Z24260&did=2020D50967,alle dieronvriendelijke hulp- en trainingsmiddelen in kaart brengen,['Dion Graus'],['Partij voor de Vrijheid'],0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2020Z24245&did=2020D50951,een plan om de schadelijke effecten van de EU-subsidies voor de promotie van vleesconsumptie tegen te gaan,['Frank Wassenberg'],['Partij voor de Dieren'],0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2020Z24248&did=2020D50955,zich uitspreken tegen de ambitie om het mestgebruik met 20% omlaag te brengen,['Roelof Bisschop'],['Staatkundig Gereformeerde Partij'],1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2020Z24259&did=2020D50966,een nationale 144 Dierenambulanceorganisatie,['Dion Graus'],['Partij voor de Vrijheid'],0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2020Z24263&did=2020D50970,manieren om afschot van katten te voorkomen,"['William Moorlag', 'Tjeerd de Groot']","['Partij van de Arbeid', 'Democraten 66']",0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2020Z24261&did=2020D50968,een chipplicht voor katten,['William Moorlag'],['Partij van de Arbeid'],0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2020Z24264&did=2020D50971,de rol van boa's bij het verbeteren van de handhaving op het gebied van dierenwelzijn,['Frank Futselaar'],['Socialistische Partij'],,,,,,,,,,,,,,,
https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2020Z24241&did=2020D50947,het openbaar maken van de posities van de lidstaten na stemmingen in de SCoPAFF,['Frank Wassenberg'],['Partij voor de Dieren'],0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2020Z24243&did=2020D50949,bindende afspraken voor grondwaterbeschermingsgebieden die leiden tot doelbereik in 2022-2025,['Frank Futselaar'],['Socialistische Partij'],0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2020Z24291&did=2020D50998,een verbod op glyfosaathoudende middelen op gronden van het Rijksvastgoedbedrijf,['Laura Bromet'],['GroenLinks'],0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2020Z24271&did=2020D50978,het verbeteren van dierenwelzijn en de brandveiligheid van stallen als harde voorwaarde om in aanmerking te komen voor de Sbv,['Frank Futselaar'],['Socialistische Partij'],0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2020Z24283&did=2020D50990,geen Noordzeeakkoord zonder de vissers,['Dion Graus'],['Partij voor de Vrijheid'],1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2020Z24278&did=2020D50985,quota voor alle soorten vissen in Europa,['Frank Wassenberg'],['Partij voor de Dieren'],0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2020Z24281&did=2020D50988,een beschermde status voor platte oesterriffen,['Frank Futselaar'],['Socialistische Partij'],0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2020Z24262&did=2020D50969,projecten om schade en overlast door zwerfkatten te verminderen,"['William Moorlag', 'Tjeerd de Groot']","['Partij van de Arbeid', 'Democraten 66']",0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2020Z24277&did=2020D50984,het niet ophogen van de visvangstquota boven het wetenschappelijk advies,['Frank Wassenberg'],['Partij voor de Dieren'],0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2020Z24252&did=2020D50959,de dierentuinvergunning van het Dolfinarium intrekken,['Frank Wassenberg'],['Partij voor de Dieren'],,,,,,,,,,,,,,,
https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2020Z24272&did=2020D50979,het minder beperken van de visgronden Borkumse Stenen en Friese Front,"['Helma Lodders', 'Arne Weverling']","['Volkspartij voor Vrijheid en Democratie', 'Volkspartij voor Vrijheid en Democratie']",,,,,,,,,,,,,,,
https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2020Z24282&did=2020D50989,nieuwe afspraken voor Nederlandse vissers in Britse wateren,['Dion Graus'],['Partij voor de Vrijheid'],0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2020Z24276&did=2020D50983,bij een no-deal bij de Europese Commissie pleiten voor compensatie voor de vissers,"['Maurits von Martels', 'Carla Dik-Faber', 'Arne Weverling']","['Christen-Democratisch Appèl', 'ChristenUnie', 'Volkspartij voor Vrijheid en Democratie']",1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2020Z24258&did=2020D50965,het houden van hobby- en gezelschapsdieren,['Dion Graus'],['Partij voor de Vrijheid'],0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2020Z24256&did=2020D50963,geleedpotigen opnemen in het Besluit houders van dieren,['Dion Graus'],['Partij voor de Vrijheid'],,,,,,,,,,,,,,,
https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2020Z24117&did=2020D50726,doorbreken van de impasse bij de realisatie van de zuidelijke ringweg in Groningen,"['Wytske Postma', 'Cem Laçin', 'William Moorlag', 'Suzanne Kröger']","['Christen-Democratisch Appèl', 'Socialistische Partij', 'Partij van de Arbeid', 'GroenLinks']",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2020Z24125&did=2020D50734,het niet afwentelen op provincies van eventuele meerkosten van het project voor opwaarderen en elektrificeren van de Maaslijn,"['William Moorlag', 'Cem Laçin', 'Mustafa Amhaouch', 'Chris Stoffer']","['Partij van de Arbeid', 'Socialistische Partij', 'Christen-Democratisch Appèl', 'Staatkundig Gereformeerde Partij']",,,,,,,,,,,,,,,
https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2020Z24123&did=2020D50732,mogelijkheden om de financiering voor de Lelylijn rond te krijgen,['Cem Laçin'],['Socialistische Partij'],,,,,,,,,,,,,,,
https://www.tweedekamer.nl/kamerstukken/moties/detail?id=2020Z24129&did=2020D50738,onderzoek hoe het gereserveerde budget voor het tracébesluit A27/A12 Ring Utrecht kan worden besteed aan infrastructuur in lijn met klimaatambities,"['Eva van Esch', 'Suzanne Kröger', 'Cem Laçin']","['Partij voor de Dieren', 'GroenLinks', 'Socialistische Partij']",0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
